編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPUNPLOKQHKGFFB09DA,坡道平面,950000,24.74,地下三樓
RPWOQLOKQHKGFFB86DA,坡道平面,950000,24.74,地下三樓
RPOPQLOKQHKGFFB78DA,坡道平面,950000,24.74,地下三樓
RPXNMLNKRHKGFIB76DA,坡道平面,1100000,26.04,地下二樓
RPPSMLTJRHKGFIB96DA,坡道平面,1200000,26.04,地下一樓
RPPSMLTJRHKGFIB96DA,坡道平面,1200000,26.04,地下一樓
RPRNMLOLRHKGFHB88DA,坡道平面,1450000,28.17,地下三樓
RPWQMLLKRHKGFFB09DA,坡道平面,950000,24.74,地下三樓
RPQNMLOLRHKGFHB78DA,坡道平面,1450000,28.17,地下三樓
RPPPMLNLRHKGFBB18DA,坡道平面,1400000,24.79,地下三樓
RPPWPLOKQHKGFFB86DA,坡道平面,920000,24.74,地下二樓
RPQWPLOKQHKGFFB96DA,一樓平面,890000,24.74,一樓
RPUTPLOKQHKGFFB07DA,坡道平面,920000,24.74,地下二樓
RPPNMLTJIIKGFHB18DA,坡道平面,1550000,28.17,地下二樓
RPVVMLQKIIKGFFB56DA,坡道平面,1500000,25.15,地下一樓
RPPWOLOKQHKGFFB76DA,坡道平面,910000,24.74,二樓含以上
RPUOQLOKQHKGFFB66DA,坡道平面,880000,24.74,二樓含以上
RPVOMLSJIIKGFAB08DA,坡道平面,1750000,40.06,地下三樓
RPWRPLOKQHKGFFB07DA,坡道平面,960000,24.74,二樓含以上
RPWWPLLJRHKGFFB27DA,坡道平面,830000,24.74,二樓含以上
RPVOPLOKQHKGFFB66DA,坡道平面,950000,24.74,地下三樓
RPSVNLOLRHKGFFB07DA,坡道平面,1000000,24.74,地下二樓
RPPQMLPKIIKGFFB97DA,坡道平面,1000000,24.74,地下二樓
RPRSQLLJRHKGFFB09DA,一樓平面,930000,24.74,一樓
RPPNMLLLIIKGFKB87DA,坡道平面,1400000,26.43,地下一樓
RPOPMLLLIIKGFCB17DA,坡道平面,2400000,29.87,地下三樓
RPWNQLOKQHKGFFB76DA,坡道平面,1000000,24.74,地下二樓
RPPPQLLJRHKGFFB58DA,坡道平面,1050000,24.74,地下一樓
RPPPOLOKQHKGFFB68DA,坡道平面,950000,24.74,地下三樓
RPSOMLSKRHKGFFB56DA,坡道平面,950000,24.74,地下三樓
RPSNMLSLRHKGFAB68DA,坡道平面,1800000,30.03,地下四樓
RPVRQLMJQHKGFFB76DA,坡道平面,870000,24.74,二樓含以上
RPRUMLMJIIKGFFB18DA,坡道平面,950000,24.74,地下三樓
RPWPQLMJQHKGFFB66DA,坡道平面,1050000,24.74,地下一樓
RPSRPLOKQHKGFFB66DA,坡道平面,920000,24.74,二樓含以上
RPPRQLLJRHKGFFB78DA,坡道平面,1000000,24.74,地下二樓
RPVTMLMJIIKGFFB48DA,坡道平面,950000,24.74,二樓含以上
RPOOMLMKOHKGFAB37DA,坡道平面,1750000,30.03,地下五樓含以下
RPOOMLMKOHKGFAB37DA,坡道平面,1750000,30.03,地下五樓含以下
RPWSMLSKRHKGFIB67DA,坡道平面,1200000,26.04,地下一樓
RPSOPLOKQHKGFFB98DA,坡道平面,910000,24.74,地下三樓
RPSNMLOLIIKGFIB28DA,坡道平面,1100000,26.04,地下二樓
RPSNMLOLIIKGFIB28DA,坡道平面,1100000,26.04,地下二樓
RPUWPLOKQHKGFFB37DA,坡道平面,970000,24.74,地下一樓
RPOOMLNLIIKGFDB37DA,坡道機械,0,20.13,地下二樓
RPPUMLMJIIKGFFB97DA,坡道平面,950000,24.74,二樓含以上
RPTUMLRKRHKGFFB17DA,坡道平面,950000,24.74,地下三樓
RPPOMLMKIIKGFIB77DA,坡道平面,1200000,26.04,地下一樓
RPPOMLMKIIKGFIB77DA,坡道平面,1200000,26.04,地下一樓
RPXNMLRLIIKGFDB58DA,坡道機械,0,20.13,地下二樓
RPXNMLOLIIKGFIB78DA,坡道平面,1100000,26.04,地下二樓
RPXNMLOLIIKGFIB78DA,坡道平面,1100000,26.04,地下二樓
RPSSMLSJIIKGFIB98DA,坡道平面,1200000,26.04,地下一樓
RPSOMLRLIIKGFDB18DA,坡道機械,0,20.13,地下二樓
RPOTQLLJRHKGFFB88DA,一樓平面,1050000,24.74,一樓
RPXWOLOKQHKGFFB57DA,坡道平面,950000,24.74,地下三樓
RPSSQLLJRHKGFFB56DA,坡道平面,1050000,24.74,地下一樓
RPUTMLMJIIKGFFB38DA,坡道平面,1000000,24.74,地下二樓
RPWONLKMIIKGFFB28DA,坡道平面,1400000,29.99,地下一樓
RPQQPLOKQHKGFFB98DA,坡道平面,950000,24.74,二樓含以上
RPPRPLOKQHKGFFB98DA,坡道平面,950000,24.74,地下三樓
RPPSPLOKQHKGFFB09DA,坡道平面,1000000,24.74,地下二樓
RPQPPLOKQHKGFFB88DA,坡道平面,970000,24.74,地下一樓
RPVSMLQKIIKGFFB88DA,坡道平面,1000000,24.74,地下二樓
RPXRMLRLRHKGFFB37DA,坡道平面,1250000,29.99,地下一樓
RPRSMLQKIIKGFFB48DA,坡道平面,960000,24.74,二樓含以上
RPWVMLMLIIKGFFB98DA,坡道平面,970000,24.74,地下一樓
RPRNQLLJRHKGFFB58DA,坡道平面,1000000,24.74,地下二樓
RPQPMLNJJIKGFAB27DA,坡道平面,1800000,39.53,地下二樓
RPUTMLQKIIKGFFB88DA,一樓平面,1050000,24.74,一樓
RPWNMLSLIIKGFAB28DA,坡道平面,1800000,33.08,地下二樓
RPUTQLLJRHKGFFB86DA,坡道平面,950000,24.74,地下三樓
RPUWOLOKQHKGFFB27DA,坡道平面,970000,24.74,地下一樓
RPUSMLLKJIKGFBB97DA,坡道平面,1600000,29.79,地下三樓
RPUSMLLKJIKGFBB97DA,坡道平面,1600000,29.79,地下三樓
RPUSMLLKJIKGFBB97DA,坡道平面,1600000,29.79,地下三樓
RPPVMLMLIIKGFFB28DA,坡道平面,960000,24.74,地下二樓
RPXTMLKMIIKGFFB78DA,坡道平面,950000,24.74,地下三樓
RPWUMLMLIIKGFFB88DA,坡道平面,1000000,24.74,地下二樓
RPORMLNKJIKGFFB87DA,坡道平面,840000,24.74,二樓含以上
RPUOMLLLJIKGFFB08DA,坡道平面,1000000,24.74,二樓含以上
RPQNMLOJJIKGFGB77DA,坡道平面,1050000,30.29,地下二樓
RPPSMLQJJIKGFFB28DA,坡道平面,950000,24.74,地下三樓
RPPTMLKMIIKGFFB97DA,坡道平面,950000,24.74,地下三樓
RPSRQLLJRHKGFFB09DA,坡道平面,1000000,24.74,地下二樓
RPTTMLKMIIKGFFB38DA,坡道平面,950000,24.74,二樓含以上
RPQRMLOJRHKGFBB38DA,坡道平面,0,24.79,地下二樓
RPQRMLOJRHKGFBB38DA,坡道平面,0,24.79,地下二樓
RPUNRLMJQHKGFFB98DA,坡道平面,870000,24.74,二樓含以上
RPWQQLMJQHKGFFB76DA,坡道平面,830000,24.74,地下三樓
RPQRQLMJQHKGFFB88DA,坡道平面,950000,24.74,地下三樓
RPTSQLOKQHKGFFB96DA,坡道平面,1200000,40.68,地下三樓
RPXQRLMJQHKGFFB96DA,坡道平面,950000,24.74,地下三樓
RPUPQLMJQHKGFFB09DA,坡道平面,880000,24.74,地下二樓
RPQQRLMJQHKGFFB88DA,坡道平面,750000,24.74,二樓含以上
RPWSMLLKJIKGFBB18DA,坡道平面,1500000,29.79,地下三樓
RPWSMLLKJIKGFBB18DA,坡道平面,1500000,29.79,地下三樓
RPWSMLLKJIKGFBB18DA,坡道平面,1500000,29.79,地下三樓
RPWSMLLKJIKGFBB18DA,坡道平面,1500000,29.79,地下三樓
RPSVQLMJQHKGFFB86DA,坡道平面,920000,24.74,二樓含以上
RPUNMLNKRHKGFAB28DA,坡道平面,1900000,30.03,地下三樓
RPVUPLOKQHKGFFB27DA,坡道平面,830000,24.74,二樓含以上
RPXNMLMLRHKGFAB58DA,坡道平面,1500000,40.06,地下四樓
RPVRMLLKRHKGFFB09DA,坡道平面,1500000,25.15,地下一樓
RPVOMLRLQHKGFFB76DA,坡道平面,910000,24.74,二樓含以上
RPWTPLOKQHKGFFB27DA,坡道平面,950000,24.74,地下三樓
RPRTPLOKQHKGFFB76DA,坡道平面,870000,24.74,二樓含以上
RPTNMLOJRHKGFIB98DA,坡道平面,1200000,26.04,地下一樓
RPUNMLOJRHKGFIB09DA,坡道平面,1200000,26.04,地下一樓
RPOPQLLJRHKGFFB48DA,坡道平面,970000,24.74,地下一樓
RPVUMLTJRHKGFIB77DA,坡道平面,1200000,26.04,地下一樓
RPOPMLRKRHKGFIB09DA,坡道平面,1200000,26.04,地下一樓
RPWOMLSKRHKGFIB27DA,坡道平面,1200000,26.04,地下一樓
RPRPMLRKRHKGFIB76DA,坡道平面,1100000,26.04,地下二樓
RPUPMLTKJIKGFFB88DA,一樓平面,1050000,24.74,一樓
RPVPMLTKJIKGFFB98DA,坡道平面,1000000,24.74,二樓含以上
RPUQMLTJRHKGFIB27DA,坡道平面,1300000,26.04,地下一樓
RPXPMLSKRHKGFIB47DA,坡道平面,1100000,26.04,地下二樓
RPXPMLSKRHKGFIB47DA,坡道平面,1100000,26.04,地下二樓
RPVRMLRLRHKGFFB17DA,坡道平面,1400000,29.99,地下一樓
RPQSMLNLQHKGFAB38DA,坡道平面,1950000,32.75,地下二樓
RPUUMLRKRHKGFFB27DA,坡道平面,1010000,24.74,地下一樓
RPVNMLMJIIKGFBB47DA,坡道平面,1500000,24.79,地下二樓
RPXUQLMJQHKGFFB27DA,坡道平面,1000000,24.74,地下二樓
RPUOMLSKRHKGFFB76DA,坡道平面,960000,24.74,地下二樓
RPWUQLMJQHKGFFB17DA,坡道平面,1050000,24.74,地下一樓
RPXWPLLJRHKGFFB37DA,坡道平面,870000,24.74,二樓含以上
RPWSMLNLQHKGFAB98DA,坡道平面,2000000,32.75,地下一樓
RPXOMLRLQHKGFFB96DA,坡道平面,970000,24.74,地下一樓
RPXOMLPLRHKGFCB56DA,坡道平面,2700000,32.54,地下一樓
RPUTMLNLQHKGFAB88DA,坡道平面,2000000,32.75,地下一樓
RPXROLMJQHKGFFB76DA,坡道平面,1000000,24.74,地下二樓
RPVTMLNLQHKGFAB98DA,坡道平面,1800000,32.75,地下三樓
RPOOMLKKIIKGFAB66DA,坡道平面,1900000,30.03,地下三樓
RPQOMLKKIIKGFAB86DA,坡道平面,1750000,30.03,地下五樓含以下
RPPPMLRLIIKGFAB67DA,坡道平面,2000000,30.03,地下二樓
RPORNLRLRHKGFCB88DA,坡道平面,2400000,34.74,地下二樓
RPXVNLOLRHKGFFB57DA,坡道平面,840000,24.74,二樓含以上
RPORNLRLRHKGFFB56DA,坡道平面,1350000,29.99,地下一樓
RPPTMLRKRHKGFFB66DA,坡道平面,1050000,24.74,地下一樓
RPWQRLMJQHKGFFB86DA,坡道平面,920000,24.74,地下二樓
RPQTMLRKRHKGFFB76DA,坡道平面,920000,24.74,二樓含以上
RPROQLLJRHKGFFB68DA,坡道平面,960000,24.74,地下二樓
RPQOQLLJRHKGFFB58DA,坡道平面,870000,24.74,二樓含以上
RPWTMLMJIIKGFFB58DA,坡道平面,870000,24.74,地下三樓
RPSNPLOKQHKGFFB88DA,坡道平面,920000,24.74,地下二樓
RPVPQLMJQHKGFFB56DA,坡道平面,880000,24.74,地下二樓
RPOUMLMJIIKGFFB87DA,坡道平面,1000000,24.74,地下二樓
RPVTNLOLRHKGFFB17DA,坡道平面,830000,24.74,地下三樓
RPPOQLMJQHKGFFB48DA,坡道平面,1000000,24.74,地下一樓
RPRVPLOKQHKGFFB96DA,坡道平面,870000,24.74,地下三樓
RPQUMLMJIIKGFFB08DA,坡道平面,950000,24.74,二樓含以上
RPUUMLMJIIKGFFB48DA,坡道平面,790000,24.74,二樓含以上
RPXQPLOKQHKGFFB07DA,坡道平面,1000000,24.74,地下二樓
RPWUMLMJIIKGFFB68DA,坡道平面,970000,24.74,地下一樓
RPTPPLOKQHKGFFB56DA,坡道平面,920000,24.74,地下一樓
RPRUPLOKQHKGFFB86DA,坡道平面,1000000,24.74,地下二樓
RPROMLSJIIKGFIB48DA,坡道平面,1200000,26.04,地下一樓
RPONQLOKQHKGFFB58DA,坡道平面,920000,24.74,地下二樓
RPTTNLOLRHKGFFB96DA,坡道平面,1000000,24.74,地下一樓
RPUNMLTLIIKGFFB68DA,坡道平面,830000,28.76,地下二樓
RPOOMLMKIIKGFIB67DA,坡道平面,1350000,26.04,地下一樓
RPOOMLMKIIKGFIB67DA,坡道平面,1350000,26.04,地下一樓
RPWTMLTJIIKGFFB66DA,坡道平面,1000000,24.74,二樓含以上
RPRUMLTJIIKGFFB88DA,坡道平面,1000000,24.74,地下二樓
RPORQLLJRHKGFFB68DA,坡道平面,920000,24.74,地下二樓
RPUUMLTJIIKGFFB56DA,坡道平面,880000,24.74,二樓含以上
RPQUMLTJIIKGFFB78DA,坡道平面,830000,24.74,二樓含以上
RPXUMLTJIIKGFFB86DA,坡道平面,950000,24.74,二樓含以上
RPQQMLRLIIKGFAB87DA,坡道平面,2000000,30.03,地下二樓
RPQQMLRLIIKGFAB87DA,坡道平面,2000000,30.03,地下二樓
RPVUMLTJIIKGFFB66DA,坡道平面,920000,24.74,二樓含以上
RPQOPLOKQHKGFFB78DA,坡道平面,870000,24.74,地下三樓
RPWWOLOKQHKGFFB47DA,坡道平面,950000,24.74,地下三樓
RPRWPLOKQHKGFFB07DA,坡道平面,790000,24.74,二樓含以上
RPROQLOKQHKGFFB98DA,坡道平面,950000,24.74,地下三樓
RPWOQLLJRHKGFFB56DA,坡道平面,1000000,24.74,地下二樓
RPTVMLTJIIKGFFB56DA,一樓平面,970000,24.74,一樓
RPQRPLLJRHKGFFB78DA,坡道平面,1050000,24.74,地下三樓
RPQVMLTJIIKGFFB88DA,坡道平面,920000,24.74,地下二樓
RPTUOLOKQHKGFFB96DA,坡道平面,870000,24.74,二樓含以上
RPTVPLOKQHKGFFB17DA,坡道平面,920000,24.74,二樓含以上
RPSSMLQKIIKGFFB58DA,坡道平面,950000,24.74,地下三樓
RPSVPLOKQHKGFFB07DA,坡道平面,800000,24.74,二樓含以上
RPOTMLQKIIKGFFB28DA,坡道平面,870000,24.74,二樓含以上
RPVSQLLJRHKGFFB86DA,坡道平面,970000,24.74,地下一樓
RPPOQLLJRHKGFFB48DA,坡道平面,1000000,24.74,地下二樓
RPVRQLLJRHKGFFB76DA,坡道平面,950000,24.74,地下三樓
RPQQQLLJRHKGFFB78DA,坡道平面,870000,24.74,地下三樓
RPTRQLLJRHKGFFB56DA,坡道平面,870000,24.74,二樓含以上
RPTNNLMLIIKGFFB97DA,坡道平面,910000,24.74,二樓含以上
RPXOMLOLQHKGFAB78DA,坡道平面,1900000,32.75,地下二樓
RPONNLMLIIKGFFB47DA,坡道平面,950000,24.74,地下三樓
RPQQMLTLIIKGFKB09DA,坡道機械,750000,12.62,地下一樓
RPVWMLMLIIKGFFB98DA,坡道平面,870000,24.74,地下三樓
RPQNMLKLIIKGFFB37DA,一樓平面,810000,24.74,一樓
RPXVOLOKQHKGFFB47DA,坡道平面,920000,24.74,二樓含以上
RPUPMLNJJIKGFAB67DA,坡道平面,1700000,39.53,地下三樓
RPVSMLLKJIKGFBB08DA,坡道平面,2100000,29.79,地下三樓
RPVSMLLKJIKGFBB08DA,坡道平面,2100000,29.79,地下三樓
RPQPMLMKJIKGFBB37DA,坡道平面,2150000,29.79,地下二樓
RPQPMLMKJIKGFBB37DA,坡道平面,2150000,29.79,地下二樓
RPUWMLMLIIKGFFB88DA,坡道平面,920000,24.74,地下二樓
RPOTMLLKJIKGFBB47DA,坡道平面,2400000,29.79,地下二樓
RPOTMLLKJIKGFBB47DA,坡道平面,2400000,29.79,地下二樓
RPTPMLMKJIKGFBB67DA,坡道平面,2150000,29.79,地下二樓
RPRPMLMKJIKGFBB47DA,坡道平面,2000000,29.79,地下一樓
RPRPMLMKJIKGFBB47DA,坡道平面,2000000,29.79,地下一樓
RPTPMLMKJIKGFBB67DA,坡道平面,2150000,29.79,地下二樓
RPORMLQJJIKGFFB08DA,坡道平面,970000,24.74,地下一樓
RPPPMLOKJIKGFBB47DA,坡道平面,2700000,32.01,地下二樓
RPPPMLOKJIKGFBB47DA,坡道平面,2400000,29.79,地下二樓
RPXSMLLKJIKGFBB28DA,坡道平面,2450000,29.79,地下一樓
RPXSMLLKJIKGFBB28DA,坡道平面,2450000,29.79,地下一樓
RPTNMLMKJIKGFBB47DA,坡道平面,2150000,29.79,地下二樓
RPTNMLMKJIKGFBB47DA,坡道平面,2150000,29.79,地下二樓
RPTNMLMKJIKGFBB47DA,坡道平面,2150000,29.79,地下二樓
RPQTMLKMIIKGFFB08DA,一樓平面,1050000,24.74,一樓
RPSNMLMKJIKGFBB37DA,坡道平面,2400000,32.01,地下三樓
RPSNMLMKJIKGFBB37DA,坡道平面,2400000,32.01,地下三樓
RPOPMLMKJIKGFBB17DA,坡道平面,1850000,29.79,地下三樓
RPOPMLMKJIKGFBB17DA,坡道平面,1850000,29.79,地下三樓
RPOPMLMKJIKGFBB17DA,坡道平面,1850000,29.79,地下三樓
RPVTMLKMIIKGFFB58DA,坡道平面,1000000,24.74,地下二樓
RPUPMLMKJIKGFBB77DA,坡道平面,2450000,29.79,地下一樓
RPUPMLMKJIKGFBB77DA,坡道平面,2450000,29.79,地下一樓
RPSTMLKMIIKGFFB28DA,坡道平面,1000000,24.74,地下二樓
RPOSMLQJJIKGFFB18DA,坡道平面,870000,24.74,地下三樓
RPQTMLLKJIKGFBB67DA,坡道平面,2400000,32.01,地下三樓
RPQTMLLKJIKGFBB67DA,坡道平面,2400000,32.01,地下三樓
RPRNMLMKJIKGFBB27DA,坡道平面,1600000,29.79,地下三樓
RPRNMLMKJIKGFBB27DA,坡道平面,1600000,29.79,地下三樓
RPRNMLMKJIKGFBB27DA,坡道平面,1600000,29.79,地下三樓
RPUWPLLJRHKGFFB07DA,坡道平面,930000,24.74,地下一樓
RPUQMLNKJIKGFFB38DA,坡道平面,950000,24.74,地下三樓
RPXNMLMKJIKGFBB87DA,坡道平面,2150000,29.79,地下二樓
RPXNMLMKJIKGFBB87DA,坡道平面,2150000,29.79,地下二樓
RPPOMLMKJIKGFBB17DA,坡道平面,1700000,29.79,地下二樓
RPPOMLMKJIKGFBB17DA,坡道平面,1700000,29.79,地下二樓
RPPOMLMKJIKGFBB17DA,坡道平面,1700000,29.79,地下二樓
RPPOMLMKJIKGFBB17DA,坡道平面,1700000,29.79,地下二樓
RPWNMLMKJIKGFBB77DA,坡道平面,1600000,29.79,地下三樓
RPWNMLMKJIKGFBB77DA,坡道平面,1600000,29.79,地下三樓
RPWNMLMKJIKGFBB77DA,坡道平面,1600000,29.79,地下三樓
RPWNMLMKJIKGFBB77DA,坡道平面,1600000,29.79,地下三樓
RPVOMLMKJIKGFBB77DA,坡道平面,3000000,35.91,地下二樓
RPVOMLMKJIKGFBB77DA,坡道平面,3000000,35.91,地下二樓
RPWOMLMKJIKGFBB87DA,坡道平面,2150000,29.79,地下二樓
RPWOMLMKJIKGFBB87DA,坡道平面,2150000,29.79,地下二樓
RPXOMLMKJIKGFBB97DA,坡道平面,2700000,29.79,地下一樓
RPXOMLMKJIKGFBB97DA,坡道平面,2700000,29.79,地下一樓
RPXOMLMKJIKGFBB97DA,坡道平面,2700000,29.79,地下一樓
RPVPMLMKJIKGFBB87DA,坡道平面,1850000,29.79,地下三樓
RPVPMLMKJIKGFBB87DA,坡道平面,1850000,29.79,地下三樓
RPVPMLMKJIKGFBB87DA,坡道平面,1850000,29.79,地下三樓
RPPPMLMKJIKGFBB27DA,坡道平面,1900000,29.79,地下二樓
RPPPMLMKJIKGFBB27DA,坡道平面,1900000,29.79,地下二樓
RPPPMLMKJIKGFBB27DA,坡道平面,1900000,29.79,地下二樓
RPPPMLTKJIKGFFB38DA,坡道平面,970000,24.74,地下一樓
RPTOMLMKJIKGFBB57DA,坡道平面,1850000,29.79,地下三樓
RPQOMLMKJIKGFBB27DA,坡道平面,2150000,29.79,地下二樓
RPTOMLMKJIKGFBB57DA,坡道平面,1850000,29.79,地下三樓
RPQOMLMKJIKGFBB27DA,坡道平面,2150000,29.79,地下二樓
RPQOMLMKJIKGFBB27DA,坡道平面,2150000,29.79,地下二樓
RPRPMLTKJIKGFFB58DA,坡道平面,930000,24.74,地下一樓
RPTQMLNKJIKGFFB28DA,坡道平面,870000,24.74,地下三樓
RPWROLMJQHKGFFB66DA,坡道平面,950000,24.74,地下三樓
RPXUMLTKJIKGFFB07DA,坡道平面,950000,24.74,地下三樓
RPXPMLNJJIKGFAB97DA,坡道平面,1600000,39.53,地下四樓
RPRQMLTKJIKGFFB68DA,坡道平面,870000,24.74,地下三樓
RPUNMLMKJIKGFBB57DA,坡道平面,2150000,29.79,地下二樓
RPUNMLMKJIKGFBB57DA,坡道平面,2150000,29.79,地下二樓
RPVNMLMKJIKGFBB67DA,坡道平面,2200000,29.79,地下一樓
RPVNMLMKJIKGFBB67DA,坡道平面,2200000,29.79,地下一樓
RPVNMLMKJIKGFBB67DA,坡道平面,2200000,29.79,地下一樓
RPVNMLMKJIKGFBB67DA,坡道平面,2700000,35.91,地下三樓
RPVNMLMKJIKGFBB67DA,坡道平面,2700000,35.91,地下三樓
RPUQMLTKJIKGFFB98DA,坡道平面,870000,24.74,地下三樓
RPUQMLSJJIKGFAB28DA,坡道平面,1900000,39.53,地下一樓
RPTQMLTKJIKGFFB88DA,坡道平面,870000,24.74,地下三樓
RPWSMLKMIIKGFFB58DA,坡道平面,870000,24.74,地下三樓
RPPUPLLJRHKGFFB98DA,坡道平面,1050000,24.74,地下一樓
RPUUOLMJQHKGFFB76DA,坡道平面,1050000,24.74,地下一樓
RPVPPLMJQHKGFFB09DA,坡道平面,1000000,24.74,二樓含以上
RPUTOLOKQHKGFFB96DA,坡道平面,1050000,24.74,地下一樓
RPOSQLOKQHKGFFB09DA,坡道平面,1100000,40.68,地下二樓
RPUNMLNLQHKGFAB28DA,坡道平面,1750000,32.75,地下三樓
RPSNMLLLQHKGFFB38DA,坡道平面,1000000,24.74,地下二樓
RPQOMLNLQHKGFAB97DA,坡道平面,1900000,32.75,地下二樓
RPVOMLNLQHKGFAB48DA,坡道平面,1900000,32.75,地下二樓
RPOSOLMJQHKGFFB58DA,坡道平面,1000000,24.74,地下二樓
RPWUPLMJQHKGFFB07DA,坡道平面,960000,24.74,地下二樓
RPOOQLMJQHKGFFB38DA,一樓平面,1050000,24.74,一樓
RPUTOLMJQHKGFFB66DA,坡道平面,960000,24.74,地下二樓
RPWPMLNLQHKGFAB68DA,坡道平面,1800000,32.75,地下三樓
RPPOPLMJQHKGFFB38DA,坡道平面,1000000,24.74,地下二樓
RPWTPLMJQHKGFFB96DA,坡道平面,950000,24.74,二樓含以上
RPQQMLKLQHKGFFB38DA,坡道平面,1100000,24.74,地下二樓
RPOPPLMJQHKGFFB38DA,坡道平面,1050000,24.74,地下三樓
RPVRPLMJQHKGFFB66DA,坡道平面,1050000,24.74,地下一樓
RPTOQLMJQHKGFFB88DA,坡道平面,910000,24.74,地下三樓
RPUVPLMJQHKGFFB96DA,坡道平面,950000,24.74,地下三樓
RPWUOLMJQHKGFFB96DA,坡道平面,1050000,24.74,地下一樓
RPXQMLNLQHKGFAB88DA,坡道平面,1800000,32.75,地下三樓
RPUQMLNLQHKGFAB58DA,坡道平面,1800000,32.75,地下三樓
RPWQMLNLQHKGFAB78DA,坡道平面,1800000,32.75,地下三樓
RPSSMLNLQHKGFAB58DA,坡道平面,2000000,32.75,地下一樓
RPPSMLNLQHKGFAB28DA,坡道平面,1850000,32.75,地下三樓
RPUSMLNLQHKGFAB78DA,坡道平面,1900000,32.75,地下二樓
RPPTOLMJQHKGFFB78DA,坡道平面,950000,24.74,地下三樓
RPRSMLNLQHKGFAB48DA,坡道平面,1950000,32.75,地下二樓
RPTTMLNLQHKGFAB78DA,坡道平面,1900000,32.75,地下二樓
RPXPMLNLQHKGFAB78DA,坡道平面,1800000,32.75,地下三樓
RPPQMLNLQHKGFAB08DA,坡道平面,1800000,32.75,地下三樓
RPOQMLNLQHKGFAB97DA,坡道平面,1800000,32.75,地下三樓
RPQTMLNLQHKGFAB48DA,坡道平面,1800000,32.75,地下三樓
RPVSMLNLQHKGFAB88DA,坡道平面,1850000,32.75,地下二樓
RPXTMLNLQHKGFAB56DA,坡道平面,1800000,32.75,地下三樓
RPOUMLNLQHKGFAB38DA,坡道平面,1900000,32.75,地下二樓
RPWTMLNLQHKGFAB09DA,坡道平面,1950000,32.75,地下二樓
RPTNMLOLQHKGFAB28DA,坡道平面,1800000,32.75,地下三樓
RPOOMLOLQHKGFAB87DA,坡道平面,1750000,32.75,地下三樓
RPXUMLNLQHKGFAB66DA,坡道平面,1950000,32.75,地下二樓
RPWUMLNLQHKGFAB56DA,坡道平面,1900000,32.75,地下二樓
RPOVMLNLQHKGFAB48DA,坡道平面,1800000,32.75,地下三樓
RPRTPLMJQHKGFFB09DA,一樓平面,970000,24.74,一樓
RPRVNLOKQHKGFFB76DA,一樓平面,1050000,24.74,一樓
RPSTOLOKQHKGFFB76DA,坡道平面,1000000,24.74,地下二樓
RPUOMLOLQHKGFAB48DA,坡道平面,1950000,32.75,地下二樓
RPSUMLNLQHKGFAB78DA,坡道平面,1800000,32.75,地下三樓
RPRUMLNLQHKGFAB68DA,坡道平面,1900000,32.75,地下二樓
RPPNOLOKQHKGFFB48DA,坡道平面,920000,24.74,地下二樓
RPXTOLOKQHKGFFB27DA,坡道平面,950000,24.74,二樓含以上
RPSOMLOJRHKGFFB68DA,坡道平面,1000000,24.74,地下二樓
RPQUNLOKQHKGFFB56DA,坡道平面,1000000,24.74,地下二樓
RPWNMLMLRHKGFAB48DA,坡道平面,1400000,40.06,地下五樓含以下
RPSOMLMLRHKGFAB18DA,坡道平面,1600000,40.06,地下四樓
RPQOMLMLRHKGFAB97DA,坡道平面,1500000,40.06,地下四樓
RPTOMLMLRHKGFAB28DA,坡道平面,1650000,40.06,地下三樓
RPPOMLMLRHKGFAB87DA,坡道平面,1500000,40.06,地下四樓
RPOOMLMLRHKGFAB77DA,坡道平面,1700000,40.06,地下三樓
RPXOMLMLRHKGFAB68DA,坡道平面,1650000,40.06,地下三樓
RPQNMLMKRHKGFFB28DA,坡道機械,700000,12.59,地下一樓
RPQNMLMKRHKGFFB28DA,坡道機械,700000,12.59,地下一樓
RPURMLNLQHKGFAB68DA,坡道平面,1800000,32.75,地下三樓
RPRNMLLKRHKGFAB77DA,坡道平面,1950000,32.75,地下二樓
RPOQOLOKQHKGFFB68DA,坡道平面,910000,24.74,地下三樓
RPOUNLOKQHKGFFB98DA,坡道平面,960000,24.74,二樓含以上
RPSTMLNLQHKGFAB68DA,坡道平面,1950000,32.75,地下二樓
RPQOOLOKQHKGFFB68DA,坡道平面,870000,24.74,地下三樓
RPSRMLNLQHKGFAB48DA,坡道平面,1800000,32.75,地下三樓
RPQQMLLKRHKGFFB48DA,坡道平面,1000000,24.74,地下二樓
RPRRMLNLQHKGFAB38DA,坡道平面,1900000,32.75,地下二樓
RPOOPLMJQHKGFFB28DA,坡道平面,920000,24.74,地下二樓
RPQOMLOJRHKGFIB78DA,坡道平面,1200000,26.04,地下一樓
RPPVMLTJRHKGFIB27DA,坡道平面,1300000,26.04,地下一樓
RPUUPLMJQHKGFFB86DA,坡道平面,950000,24.74,地下三樓
RPSUPLMJQHKGFFB66DA,坡道平面,950000,24.74,二樓含以上
RPTVMLTJRHKGFIB67DA,坡道平面,1200000,26.04,地下一樓
RPQSMLSKRHKGFIB07DA,坡道平面,1200000,26.04,地下一樓
RPTUMLNLQHKGFAB88DA,坡道平面,1950000,32.75,地下二樓
